INFO  2020-09-15 20:36:37,426 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css?v=D9O-28vCF-qJh2qZSFIXxXc30hTED8RmnKeZRyvVEpA  
INFO  2020-09-15 20:36:37,442 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 28.2444ms 404 
INFO  2020-09-15 20:36:37,445 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=pk1udUQR7bqKUWFxSnrnIl0MM8MH2Wu05p-zpysBQWI  
INFO  2020-09-15 20:36:37,447 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=xKbbeRspeJ53pjKRA3Bh5ZJLItu8Y58wlf6cER1IiIk  
INFO  2020-09-15 20:36:37,450 [19   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,452 [13   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,456 [18   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,461 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 40.1198ms 404 
INFO  2020-09-15 20:36:37,464 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 41.3049ms 404 
INFO  2020-09-15 20:36:37,467 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 49.0773ms 404 
INFO  2020-09-15 20:36:37,469 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/block-ui/jquery.blockUI.js  
INFO  2020-09-15 20:36:37,472 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/js/adminlte.js  
INFO  2020-09-15 20:36:37,476 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/spin/spin.js  
INFO  2020-09-15 20:36:37,479 [19   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,482 [16   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,485 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 16.3214ms 404 
INFO  2020-09-15 20:36:37,488 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,491 [16   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 18.4023ms 404 
INFO  2020-09-15 20:36:37,494 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/sweetalert/sweetalert.min.js  
INFO  2020-09-15 20:36:37,498 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.min.js  
INFO  2020-09-15 20:36:37,501 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 32.9882ms 404 
INFO  2020-09-15 20:36:37,509 [14   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,512 [13   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,516 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/moment/moment-with-locales.js  
INFO  2020-09-15 20:36:37,525 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 23.8591ms 404 
INFO  2020-09-15 20:36:37,533 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 39.4185ms 404 
INFO  2020-09-15 20:36:37,538 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,541 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/bootstrap/dist/js/bootstrap.bundle.js  
INFO  2020-09-15 20:36:37,544 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery/jquery.js  
INFO  2020-09-15 20:36:37,548 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 33.9687ms 404 
INFO  2020-09-15 20:36:37,553 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,559 [14   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,563 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/abp.js  
INFO  2020-09-15 20:36:37,571 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 30.3284ms 404 
INFO  2020-09-15 20:36:37,575 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 31.6695ms 404 
INFO  2020-09-15 20:36:37,582 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js  
INFO  2020-09-15 20:36:37,589 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,595 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js  
INFO  2020-09-15 20:36:37,597 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 37.8568ms 404 
INFO  2020-09-15 20:36:37,601 [18   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,605 [14   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,614 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 34.4059ms 404 
INFO  2020-09-15 20:36:37,618 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js  
INFO  2020-09-15 20:36:37,622 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 39.0076ms 404 
INFO  2020-09-15 20:36:37,626 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js  
INFO  2020-09-15 20:36:37,630 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/spin/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2020-09-15 20:36:37,635 [12   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,642 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 30.3504ms 404 
INFO  2020-09-15 20:36:37,661 [4    ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,664 [15   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\css\style.css'
INFO  2020-09-15 20:36:37,667 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2020-09-15 20:36:37,671 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 221.937ms 200 text/css
INFO  2020-09-15 20:36:37,678 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/spin/jquery.spin.js'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\libs-ext\spin\jquery.spin.js'
INFO  2020-09-15 20:36:37,681 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 248.1358ms 200 text/css
INFO  2020-09-15 20:36:37,684 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 53.3039ms 200 application/javascript
INFO  2020-09-15 20:36:37,686 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 63.7738ms 404 
INFO  2020-09-15 20:36:37,690 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/jquery.validate.js  
INFO  2020-09-15 20:36:37,700 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js  
INFO  2020-09-15 20:36:37,703 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/jquery.validate.unobtrusive.js  
INFO  2020-09-15 20:36:37,708 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/js/main.js?v=Z3-ylYertB0FLyt0PCBBehcpc464iAPXKrVRkRHO--o  
INFO  2020-09-15 20:36:37,713 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpServiceProxies/GetAll?v=637357989809903081  
INFO  2020-09-15 20:36:37,727 [10   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,730 [14   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,734 [18   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,740 [13   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,746 [15   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/AbpScripts/GetScripts?v=637357989809903081  
INFO  2020-09-15 20:36:37,749 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/js/main.js'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\js\main.js'
INFO  2020-09-15 20:36:37,752 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 58.1688ms 404 
INFO  2020-09-15 20:36:37,755 [13   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore)'
INFO  2020-09-15 20:36:37,758 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 50.104ms 200 application/javascript
INFO  2020-09-15 20:36:37,762 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 52.3009ms 404 
INFO  2020-09-15 20:36:37,766 [15   ] tion.Cookies.CookieAuthenticationHandler - Identity.Application was not authenticated. Failure message: Unprotect ticket failed
INFO  2020-09-15 20:36:37,771 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Shared/Components/TenantChange/Default.js?v=637357989973311366  
INFO  2020-09-15 20:36:37,776 [15   ] ft.AspNetCore.Routing.EndpointMiddleware - Executing endpoint 'Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore)'
INFO  2020-09-15 20:36:37,781 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.js?v=KxhHl3HYb-UQucT7TN2ewhzzgV_WwxRaGwGaSiT8xzM  
INFO  2020-09-15 20:36:37,786 [18   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 75.4271ms 404 
INFO  2020-09-15 20:36:37,790 [17   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Shared/Components/TenantChange/Default.js'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\view-resources\Views\Shared\Components\TenantChange\Default.js'
INFO  2020-09-15 20:36:37,796 [19   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.js'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\view-resources\Views\Account\Login.js'
INFO  2020-09-15 20:36:37,803 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\libs-ext\famfamfam-flags\dist\sprite\famfamfam-flags.min.css'
INFO  2020-09-15 20:36:37,807 [17   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 42.9436ms 200 application/javascript
INFO  2020-09-15 20:36:37,811 [19   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 48.0792ms 200 application/javascript
INFO  2020-09-15 20:36:37,815 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 387.4751ms 200 text/css
INFO  2020-09-15 20:36:37,831 [15   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetScripts", controller = "AbpScripts", area = ""}. Executing controller action with signature System.Threading.Tasks.Task`1[Microsoft.AspNetCore.Mvc.ActionResult] GetScripts(System.String, Boolean) on controller Abp.AspNetCore.Mvc.Controllers.AbpScriptsController (Abp.AspNetCore).
INFO  2020-09-15 20:36:37,841 [13   ] c.Infrastructure.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpServiceProxies", area = ""}. Executing controller action with signature Microsoft.AspNetCore.Mvc.ContentResult GetAll(Abp.AspNetCore.Mvc.Proxying.ApiProxyGenerationModel) on controller Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController (Abp.AspNetCore).
INFO  2020-09-15 20:36:37,881 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.png  
INFO  2020-09-15 20:36:37,884 [15   ] c.Infrastructure.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpScriptsController.GetScripts (Abp.AspNetCore) - Validation state: Valid
INFO  2020-09-15 20:36:37,905 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.png'. Physical path: 'D:\学习\last\LastTwo\src\LastProject.Web.Mvc\wwwroot\libs-ext\famfamfam-flags\dist\sprite\famfamfam-flags.png'
INFO  2020-09-15 20:36:37,908 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 26.9995ms 200 image/png
INFO  2020-09-15 20:36:37,952 [13   ] c.Infrastructure.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Proxying.AbpServiceProxiesController.GetAll (Abp.AspNetCore) - Validation state: Valid
